zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,other,passenger,E02003023,E02003092,1,19043.823454754336,761.7529381901735
bristol,other,driving,E02003023,E02003093,6,13800.61185854772,552.0244743419088
bristol,other,taxi,E02003023,E02003094,1,11246.375995228229,449.85503980912915
bristol,other,driving,E02003023,E02003094,30,11246.375995228229,449.85503980912915
bristol,other,passenger,E02003023,E02003094,5,11246.375995228229,449.85503980912915
bristol,other,driving,E02003023,E02003098,26,6546.238378043149,261.849535121726
bristol,other,passenger,E02003023,E02003098,1,6546.238378043149,261.849535121726
bristol,other,taxi,E02003023,E02003100,1,7036.790084409821,281.47160337639286
bristol,other,driving,E02003023,E02003100,34,7036.790084409821,281.47160337639286
bristol,other,driving,E02003023,E02003101,6,6321.990102487248,252.8796040994899
bristol,other,passenger,E02003023,E02003101,1,6321.990102487248,252.8796040994899
bristol,other,driving,E02003023,E02003105,5,5922.904814699723,236.91619258798892
bristol,other,taxi,E02003023,E02003106,1,2885.045819006095,115.40183276024379
bristol,other,driving,E02003023,E02003106,136,2885.045819006095,115.40183276024379
bristol,other,passenger,E02003023,E02003106,20,2885.045819006095,115.40183276024379
bristol,other,driving,E02003023,E02003107,34,3629.510184431918,145.1804073772767
bristol,other,passenger,E02003023,E02003107,3,3629.510184431918,145.1804073772767
bristol,other,driving,E02003023,E02003108,28,7246.256644650983,289.8502657860393
bristol,other,passenger,E02003023,E02003108,5,7246.256644650983,289.8502657860393
bristol,other,driving,E02003023,E02003110,14,5193.560701550475,207.742428062019
bristol,other,driving,E02003023,E02003111,20,3012.162802738609,120.48651210954436
bristol,other,driving,E02003023,E02003113,6,13130.950660286266,525.2380264114506
bristol,other,driving,E02003023,E02003114,19,3929.158477396368,157.16633909585474
bristol,other,passenger,E02003023,E02003114,1,3929.158477396368,157.16633909585474
bristol,other,driving,E02003023,E02003115,20,3450.8023276917506,138.03209310767002
bristol,other,passenger,E02003023,E02003115,2,3450.8023276917506,138.03209310767002
bristol,other,driving,E02003023,E02003116,5,4836.473050576674,193.45892202306695
bristol,other,driving,E02003023,E02003117,17,4831.850959206131,193.27403836824524
bristol,other,passenger,E02003023,E02003117,1,4831.850959206131,193.27403836824524
bristol,other,driving,E02003023,E02003118,7,6111.406099484219,244.45624397936876
bristol,other,driving,E02003023,E02003121,5,7837.236833202799,313.48947332811196
bristol,other,passenger,E02003023,E02003121,1,7837.236833202799,313.48947332811196
bristol,other,driving,E02003023,E02004672,13,61002.45627655328,2440.098251062131
bristol,bristol,taxi,E02003023,E02006887,1,5282.560231903692,211.30240927614767
bristol,bristol,driving,E02003023,E02006887,68,5282.560231903692,211.30240927614767
bristol,bristol,passenger,E02003023,E02006887,7,5282.560231903692,211.30240927614767
bristol,bristol,driving,E02003023,E02006888,16,3625.9887799253174,145.03955119701268
bristol,bristol,passenger,E02003023,E02006888,3,3625.9887799253174,145.03955119701268
bristol,bristol,driving,E02003023,E02006889,22,4393.446488795507,175.7378595518203
bristol,bristol,driving,E02003023,E02006890,14,2820.851457771992,112.83405831087968
bristol,other,driving,E02003024,E02001097,5,253128.37198856645,10125.134879542658
bristol,other,driving,E02003024,E02002985,5,9415.519612677073,376.62078450708293
bristol,other,driving,E02003024,E02002986,7,10190.316791106725,407.61267164426897
bristol,other,passenger,E02003024,E02002986,1,10190.316791106725,407.61267164426897
bristol,other,driving,E02003024,E02002991,7,18653.586805342762,746.1434722137105
bristol,other,driving,E02003024,E02002992,12,16819.867586286437,672.7947034514575
bristol,other,passenger,E02003024,E02002992,1,16819.867586286437,672.7947034514575
bristol,bristol,driving,E02003024,E02003012,6,8728.007002813683,349.12028011254733
bristol,bristol,driving,E02003024,E02003013,8,6783.704472875112,271.34817891500444
bristol,bristol,driving,E02003024,E02003014,14,11506.613813833741,460.26455255334963
bristol,bristol,passenger,E02003024,E02003014,1,11506.613813833741,460.26455255334963
bristol,bristol,driving,E02003024,E02003015,38,5648.786301560333,225.95145206241332
bristol,bristol,passenger,E02003024,E02003015,1,5648.786301560333,225.95145206241332
bristol,bristol,driving,E02003024,E02003017,6,7459.225065960115,298.3690026384046
bristol,bristol,driving,E02003024,E02003019,31,13082.528432589275,523.3011373035711
bristol,bristol,passenger,E02003024,E02003019,1,13082.528432589275,523.3011373035711
bristol,bristol,driving,E02003024,E02003021,7,4803.599275181356,192.1439710072542
bristol,bristol,passenger,E02003024,E02003021,3,4803.599275181356,192.1439710072542
bristol,bristol,driving,E02003024,E02003023,14,1505.3189496841617,60.212757987366466
bristol,bristol,passenger,E02003024,E02003023,2,1505.3189496841617,60.212757987366466
bristol,bristol,taxi,E02003024,E02003024,2,0.0,0.0
bristol,bristol,driving,E02003024,E02003024,84,0.0,0.0
bristol,bristol,passenger,E02003024,E02003024,12,0.0,0.0
bristol,bristol,driving,E02003024,E02003025,35,3582.2687167137633,143.29074866855052
bristol,bristol,passenger,E02003024,E02003025,10,3582.2687167137633,143.29074866855052
bristol,bristol,driving,E02003024,E02003026,6,9024.207649185728,360.9683059674291
bristol,bristol,passenger,E02003024,E02003026,1,9024.207649185728,360.9683059674291
bristol,bristol,driving,E02003024,E02003027,14,5308.038812576507,212.32155250306027
bristol,bristol,passenger,E02003024,E02003027,2,5308.038812576507,212.32155250306027
bristol,bristol,driving,E02003024,E02003028,8,7071.553156105282,282.8621262442113
bristol,bristol,taxi,E02003024,E02003029,1,1217.9568257076935,48.71827302830774
bristol,bristol,driving,E02003024,E02003029,11,1217.9568257076935,48.71827302830774
bristol,bristol,driving,E02003024,E02003030,20,2191.7463232080145,87.66985292832058
bristol,bristol,passenger,E02003024,E02003030,3,2191.7463232080145,87.66985292832058
bristol,bristol,driving,E02003024,E02003031,12,5776.569664830903,231.06278659323613
bristol,bristol,passenger,E02003024,E02003031,1,5776.569664830903,231.06278659323613
bristol,bristol,driving,E02003024,E02003032,31,1666.787538124054,66.67150152496215
bristol,bristol,passenger,E02003024,E02003032,1,1666.787538124054,66.67150152496215
bristol,bristol,driving,E02003024,E02003033,13,7156.161678446116,286.2464671378446
bristol,bristol,driving,E02003024,E02003034,22,5397.820729609003,215.91282918436013
bristol,bristol,passenger,E02003024,E02003034,3,5397.820729609003,215.91282918436013
bristol,bristol,driving,E02003024,E02003036,23,6370.399815072118,254.81599260288473
bristol,bristol,passenger,E02003024,E02003036,3,6370.399815072118,254.81599260288473
bristol,bristol,driving,E02003024,E02003037,9,7917.291720190258,316.6916688076103
bristol,bristol,passenger,E02003024,E02003037,1,7917.291720190258,316.6916688076103
bristol,bristol,driving,E02003024,E02003039,8,2986.808303660439,119.47233214641756
bristol,bristol,driving,E02003024,E02003040,29,4098.141008559368,163.92564034237472
bristol,bristol,passenger,E02003024,E02003040,1,4098.141008559368,163.92564034237472
bristol,bristol,driving,E02003024,E02003041,16,8788.144571515155,351.52578286060617
bristol,bristol,driving,E02003024,E02003043,114,7459.691150647077,298.3876460258831
bristol,bristol,passenger,E02003024,E02003043,19,7459.691150647077,298.3876460258831
bristol,bristol,driving,E02003024,E02003046,16,5345.342086160014,213.81368344640057
bristol,bristol,driving,E02003024,E02003047,11,8912.234382561692,356.4893753024677
bristol,bristol,passenger,E02003024,E02003047,1,8912.234382561692,356.4893753024677
bristol,bristol,driving,E02003024,E02003049,18,6198.1882802831215,247.92753121132486
bristol,bristol,passenger,E02003024,E02003049,3,6198.1882802831215,247.92753121132486
bristol,bristol,taxi,E02003024,E02003050,1,8966.158293080596,358.64633172322385
bristol,bristol,driving,E02003024,E02003050,13,8966.158293080596,358.64633172322385
bristol,bristol,passenger,E02003024,E02003050,2,8966.158293080596,358.64633172322385
bristol,bristol,driving,E02003024,E02003052,8,9710.801879702598,388.4320751881039
bristol,bristol,driving,E02003024,E02003053,6,7488.20435196638,299.5281740786552
bristol,bristol,passenger,E02003024,E02003053,1,7488.20435196638,299.5281740786552
bristol,bristol,driving,E02003024,E02003054,17,7117.205445380326,284.688217815213
bristol,bristol,passenger,E02003024,E02003054,3,7117.205445380326,284.688217815213
bristol,bristol,driving,E02003024,E02003056,5,9713.583935808554,388.5433574323422
bristol,bristol,driving,E02003024,E02003058,5,9450.894102758204,378.03576411032816
bristol,bristol,passenger,E02003024,E02003058,1,9450.894102758204,378.03576411032816
bristol,bristol,driving,E02003024,E02003059,6,11493.203044484617,459.72812177938465
bristol,bristol,driving,E02003024,E02003064,9,12110.778423801192,484.43113695204767
bristol,bristol,passenger,E02003024,E02003064,1,12110.778423801192,484.43113695204767
bristol,other,driving,E02003024,E02003066,8,22804.624812469712,912.1849924987885
bristol,other,driving,E02003024,E02003067,7,19647.283319647486,785.8913327858994
bristol,other,driving,E02003024,E02003068,6,13501.669518315028,540.0667807326012
bristol,other,passenger,E02003024,E02003068,1,13501.669518315028,540.0667807326012
bristol,other,driving,E02003024,E02003070,9,15161.913592756937,606.4765437102775
bristol,other,driving,E02003024,E02003077,7,20122.33431631804,804.8933726527216
bristol,other,driving,E02003024,E02003090,7,17496.742308152054,699.8696923260821
bristol,other,driving,E02003024,E02003091,6,16275.142403685019,651.0056961474007
bristol,other,driving,E02003024,E02003092,14,18554.6923433392,742.187693733568
bristol,other,passenger,E02003024,E02003092,2,18554.6923433392,742.187693733568
bristol,other,driving,E02003024,E02003093,8,14216.279720332828,568.6511888133132
bristol,other,driving,E02003024,E02003094,47,12444.3215034679,497.772860138716
bristol,other,passenger,E02003024,E02003094,4,12444.3215034679,497.772860138716
bristol,other,driving,E02003024,E02003095,15,12902.799398942632,516.1119759577053
bristol,other,driving,E02003024,E02003097,6,12999.457818161807,519.9783127264723
bristol,other,driving,E02003024,E02003098,50,7074.254952154115,282.9701980861646
bristol,other,passenger,E02003024,E02003098,3,7074.254952154115,282.9701980861646
bristol,other,driving,E02003024,E02003100,49,8075.962917589752,323.03851670359006
bristol,other,passenger,E02003024,E02003100,3,8075.962917589752,323.03851670359006
bristol,other,driving,E02003024,E02003101,8,6988.465821859372,279.5386328743749
bristol,other,passenger,E02003024,E02003101,1,6988.465821859372,279.5386328743749
bristol,other,driving,E02003024,E02003105,6,5579.2323954870935,223.16929581948375
bristol,other,taxi,E02003024,E02003106,1,3450.638302601568,138.0255321040627
bristol,other,driving,E02003024,E02003106,176,3450.638302601568,138.0255321040627
bristol,other,passenger,E02003024,E02003106,25,3450.638302601568,138.0255321040627
bristol,other,driving,E02003024,E02003107,38,4908.311537805685,196.33246151222738
bristol,other,passenger,E02003024,E02003107,3,4908.311537805685,196.33246151222738
bristol,other,driving,E02003024,E02003108,41,5830.351626774594,233.21406507098374
bristol,other,passenger,E02003024,E02003108,7,5830.351626774594,233.21406507098374
bristol,other,driving,E02003024,E02003109,10,2723.4512712413825,108.9380508496553
bristol,other,passenger,E02003024,E02003109,1,2723.4512712413825,108.9380508496553
bristol,other,driving,E02003024,E02003110,22,3833.0429040539343,153.32171616215737
bristol,other,passenger,E02003024,E02003110,1,3833.0429040539343,153.32171616215737
bristol,other,driving,E02003024,E02003111,29,1645.6655333291562,65.82662133316624
bristol,other,passenger,E02003024,E02003111,1,1645.6655333291562,65.82662133316624
bristol,other,driving,E02003024,E02003112,5,2883.007018496559,115.32028073986235
bristol,other,passenger,E02003024,E02003112,2,2883.007018496559,115.32028073986235
bristol,other,driving,E02003024,E02003113,9,11640.788942936362,465.6315577174545
bristol,other,driving,E02003024,E02003114,24,2431.245048056513,97.24980192226052
bristol,other,passenger,E02003024,E02003114,4,2431.245048056513,97.24980192226052
bristol,other,driving,E02003024,E02003115,35,2070.8838701857558,82.83535480743024
bristol,other,driving,E02003024,E02003116,5,3471.923597361895,138.8769438944758
bristol,other,driving,E02003024,E02003117,16,3810.355695478945,152.41422781915782
bristol,other,passenger,E02003024,E02003117,3,3810.355695478945,152.41422781915782
bristol,other,driving,E02003024,E02003118,7,4885.924430372101,195.43697721488402
bristol,other,passenger,E02003024,E02003118,2,4885.924430372101,195.43697721488402
bristol,other,driving,E02003024,E02003120,7,5179.928362022873,207.19713448091494
bristol,other,driving,E02003024,E02003121,12,6760.466347910771,270.41865391643086
bristol,other,passenger,E02003024,E02003121,1,6760.466347910771,270.41865391643086
bristol,other,driving,E02003024,E02004665,7,24984.842206467118,999.3936882586847
bristol,other,driving,E02003024,E02004672,17,60614.668672823864,2424.5867469129544
bristol,other,driving,E02003024,E02006645,5,37982.9124257233,1519.316497028932
bristol,other,passenger,E02003024,E02006645,1,37982.9124257233,1519.316497028932
bristol,bristol,driving,E02003024,E02006887,103,6079.767766212989,243.19071064851957
bristol,bristol,passenger,E02003024,E02006887,10,6079.767766212989,243.19071064851957
bristol,bristol,taxi,E02003024,E02006888,1,4385.161371784279,175.40645487137118
bristol,bristol,driving,E02003024,E02006888,16,4385.161371784279,175.40645487137118
bristol,bristol,passenger,E02003024,E02006888,1,4385.161371784279,175.40645487137118
bristol,bristol,driving,E02003024,E02006889,40,5000.344551558744,200.01378206234975
bristol,bristol,passenger,E02003024,E02006889,3,5000.344551558744,200.01378206234975
bristol,bristol,driving,E02003024,E02006890,12,3601.209490379246,144.04837961516984
bristol,bristol,driving,E02003025,E02003012,17,5659.213458069217,226.3685383227687
bristol,bristol,passenger,E02003025,E02003012,1,5659.213458069217,226.3685383227687
bristol,bristol,driving,E02003025,E02003013,21,3816.463468449928,152.6585387379971
bristol,bristol,passenger,E02003025,E02003013,1,3816.463468449928,152.6585387379971
bristol,bristol,driving,E02003025,E02003014,22,8032.796716886646,321.31186867546586
bristol,bristol,driving,E02003025,E02003015,47,2376.519346806193,95.06077387224772
bristol,bristol,passenger,E02003025,E02003015,8,2376.519346806193,95.06077387224772
bristol,bristol,driving,E02003025,E02003016,20,1734.3721421468515,69.37488568587406
bristol,bristol,passenger,E02003025,E02003016,2,1734.3721421468515,69.37488568587406
bristol,bristol,driving,E02003025,E02003017,7,3975.4434200496444,159.01773680198576
bristol,bristol,taxi,E02003025,E02003019,1,9516.070137484694,380.64280549938775
bristol,bristol,driving,E02003025,E02003019,31,9516.070137484694,380.64280549938775
bristol,bristol,passenger,E02003025,E02003019,3,9516.070137484694,380.64280549938775
bristol,bristol,driving,E02003025,E02003021,8,1319.9583156471097,52.798332625884385
bristol,bristol,passenger,E02003025,E02003021,1,1319.9583156471097,52.798332625884385
bristol,bristol,driving,E02003025,E02003022,12,3018.4393456692655,120.73757382677063
bristol,bristol,passenger,E02003025,E02003022,4,3018.4393456692655,120.73757382677063
bristol,bristol,driving,E02003025,E02003023,13,2151.9869777529548,86.07947911011819
bristol,bristol,passenger,E02003025,E02003023,1,2151.9869777529548,86.07947911011819
bristol,bristol,driving,E02003025,E02003024,19,3582.2687167137633,143.29074866855052
bristol,bristol,passenger,E02003025,E02003024,2,3582.2687167137633,143.29074866855052
bristol,bristol,driving,E02003025,E02003025,57,0.0,0.0
bristol,bristol,passenger,E02003025,E02003025,8,0.0,0.0
bristol,bristol,driving,E02003025,E02003026,8,5448.05117331985,217.922046932794
bristol,bristol,passenger,E02003025,E02003026,1,5448.05117331985,217.922046932794
bristol,bristol,taxi,E02003025,E02003027,3,1761.2103037904637,70.44841215161856
bristol,bristol,driving,E02003025,E02003027,23,1761.2103037904637,70.44841215161856
bristol,bristol,passenger,E02003025,E02003027,9,1761.2103037904637,70.44841215161856
bristol,bristol,taxi,E02003025,E02003028,1,3531.444074224608,141.2577629689843
bristol,bristol,driving,E02003025,E02003028,10,3531.444074224608,141.2577629689843
bristol,bristol,passenger,E02003025,E02003028,5,3531.444074224608,141.2577629689843
bristol,bristol,driving,E02003025,E02003030,6,2199.2685617676957,87.97074247070783
bristol,bristol,passenger,E02003025,E02003030,1,2199.2685617676957,87.97074247070783
bristol,bristol,driving,E02003025,E02003031,27,2489.2254824221914,99.56901929688766
bristol,bristol,passenger,E02003025,E02003031,1,2489.2254824221914,99.56901929688766
bristol,bristol,driving,E02003025,E02003032,10,3686.6834259940188,147.46733703976076
bristol,bristol,driving,E02003025,E02003033,5,3895.4335329597143,155.81734131838857
bristol,bristol,driving,E02003025,E02003034,49,2646.3904216292685,105.85561686517075
bristol,bristol,passenger,E02003025,E02003034,5,2646.3904216292685,105.85561686517075
bristol,bristol,driving,E02003025,E02003036,14,3409.6450248625374,136.3858009945015
bristol,bristol,passenger,E02003025,E02003036,4,3409.6450248625374,136.3858009945015
bristol,bristol,driving,E02003025,E02003037,9,4705.0195624918215,188.20078249967287
bristol,bristol,passenger,E02003025,E02003037,2,4705.0195624918215,188.20078249967287
bristol,bristol,driving,E02003025,E02003040,14,3396.331553433702,135.85326213734808
bristol,bristol,driving,E02003025,E02003041,11,5705.6056330660285,228.22422532264113
bristol,bristol,passenger,E02003025,E02003041,3,5705.6056330660285,228.22422532264113
bristol,bristol,driving,E02003025,E02003043,104,4767.659885622025,190.706395424881
bristol,bristol,passenger,E02003025,E02003043,19,4767.659885622025,190.706395424881
bristol,bristol,driving,E02003025,E02003046,7,5134.106494602808,205.36425978411233
bristol,bristol,driving,E02003025,E02003047,6,6415.653086820345,256.6261234728138
bristol,bristol,passenger,E02003025,E02003047,1,6415.653086820345,256.6261234728138
bristol,bristol,driving,E02003025,E02003049,6,6286.78005193763,251.47120207750518
bristol,bristol,driving,E02003025,E02003050,15,6792.2038516726525,271.6881540669061
bristol,bristol,taxi,E02003025,E02003052,1,7323.496100369131,292.93984401476524
bristol,bristol,driving,E02003025,E02003052,7,7323.496100369131,292.93984401476524
bristol,bristol,passenger,E02003025,E02003052,2,7323.496100369131,292.93984401476524
bristol,bristol,driving,E02003025,E02003054,11,6762.433532521289,270.49734130085153
bristol,bristol,passenger,E02003025,E02003054,2,6762.433532521289,270.49734130085153
bristol,bristol,driving,E02003025,E02003056,8,8128.0038114245635,325.12015245698257
bristol,bristol,passenger,E02003025,E02003056,1,8128.0038114245635,325.12015245698257
bristol,bristol,driving,E02003025,E02003058,5,8580.57413251599,343.2229653006396
bristol,bristol,driving,E02003025,E02003059,9,9620.157789529412,384.8063115811765
bristol,bristol,driving,E02003025,E02003060,5,9185.49224206189,367.41968968247556
bristol,other,driving,E02003025,E02003068,11,9924.3287833025,396.97315133210003
bristol,other,passenger,E02003025,E02003068,3,9924.3287833025,396.97315133210003
bristol,other,driving,E02003025,E02003070,8,11918.478920402158,476.73915681608634
bristol,other,passenger,E02003025,E02003070,2,11918.478920402158,476.73915681608634
bristol,other,driving,E02003025,E02003077,6,17693.29089480336,707.7316357921343
bristol,other,driving,E02003025,E02003090,7,18049.862022169753,721.9944808867901
bristol,other,driving,E02003025,E02003091,15,16895.572619149785,675.8229047659914
bristol,other,passenger,E02003025,E02003091,1,16895.572619149785,675.8229047659914
bristol,other,driving,E02003025,E02003093,10,14352.588523920504,574.1035409568201
bristol,other,driving,E02003025,E02003094,55,10452.713322225074,418.10853288900296
bristol,other,passenger,E02003025,E02003094,9,10452.713322225074,418.10853288900296
bristol,other,driving,E02003025,E02003097,5,16140.810748049416,645.6324299219766
bristol,other,passenger,E02003025,E02003097,1,16140.810748049416,645.6324299219766
bristol,other,driving,E02003025,E02003098,35,7208.86181132622,288.3544724530488
bristol,other,passenger,E02003025,E02003098,8,7208.86181132622,288.3544724530488
bristol,other,driving,E02003025,E02003100,45,6777.236310457333,271.0894524182933
bristol,other,passenger,E02003025,E02003100,4,6777.236310457333,271.0894524182933
bristol,other,driving,E02003025,E02003101,7,6795.324180106598,271.81296720426394
bristol,other,passenger,E02003025,E02003101,2,6795.324180106598,271.81296720426394
bristol,other,driving,E02003025,E02003104,5,5605.255225046505,224.2102090018602
bristol,other,taxi,E02003025,E02003106,1,4018.5401125068843,160.74160450027537
bristol,other,driving,E02003025,E02003106,78,4018.5401125068843,160.74160450027537
bristol,other,passenger,E02003025,E02003106,8,4018.5401125068843,160.74160450027537
bristol,other,driving,E02003025,E02003107,48,3208.8589078131117,128.35435631252446
bristol,other,passenger,E02003025,E02003107,5,3208.8589078131117,128.35435631252446
bristol,other,driving,E02003025,E02003108,23,9389.409493926378,375.5763797570551
bristol,other,passenger,E02003025,E02003108,1,9389.409493926378,375.5763797570551
bristol,other,driving,E02003025,E02003110,7,7344.507097416827,293.78028389667304
bristol,other,driving,E02003025,E02003115,5,5258.81846025985,210.352738410394
bristol,other,passenger,E02003025,E02003115,1,5258.81846025985,210.352738410394
bristol,other,driving,E02003025,E02003117,8,6092.288977283017,243.69155909132067
bristol,other,passenger,E02003025,E02003117,2,6092.288977283017,243.69155909132067
bristol,other,driving,E02003025,E02003121,8,8991.971687821719,359.67886751286875
bristol,bristol,taxi,E02003025,E02006887,1,3924.3207859135773,156.9728314365431
bristol,bristol,driving,E02003025,E02006887,61,3924.3207859135773,156.9728314365431
bristol,bristol,passenger,E02003025,E02006887,15,3924.3207859135773,156.9728314365431
bristol,bristol,driving,E02003025,E02006888,26,2630.647799342858,105.22591197371432
bristol,bristol,driving,E02003025,E02006889,33,3480.668606030216,139.22674424120862
bristol,bristol,passenger,E02003025,E02006889,4,3480.668606030216,139.22674424120862
bristol,bristol,driving,E02003025,E02006890,5,2094.5816111813974,83.7832644472559
bristol,bristol,passenger,E02003025,E02006890,2,2094.5816111813974,83.7832644472559
bristol,other,driving,E02003026,E02001097,6,254517.18902025136,10180.687560810054
bristol,other,driving,E02003026,E02002991,7,25734.338705109152,1029.373548204366
bristol,other,driving,E02003026,E02002992,6,23396.43780123072,935.8575120492288
bristol,other,driving,E02003026,E02002993,6,25212.82264149405,1008.512905659762
bristol,bristol,driving,E02003026,E02003012,9,4141.812074942663,165.6724829977065
bristol,bristol,passenger,E02003026,E02003012,1,4141.812074942663,165.6724829977065
bristol,bristol,driving,E02003026,E02003013,20,4277.3853222444495,171.09541288977798
bristol,bristol,passenger,E02003026,E02003013,1,4277.3853222444495,171.09541288977798
bristol,bristol,driving,E02003026,E02003014,28,3556.888526549561,142.27554106198244
bristol,bristol,passenger,E02003026,E02003014,1,3556.888526549561,142.27554106198244
bristol,bristol,driving,E02003026,E02003015,66,4020.0637770131475,160.8025510805259
bristol,bristol,passenger,E02003026,E02003015,2,4020.0637770131475,160.8025510805259
bristol,bristol,driving,E02003026,E02003017,46,2359.9144703057354,94.39657881222942
bristol,bristol,passenger,E02003026,E02003017,3,2359.9144703057354,94.39657881222942
bristol,bristol,driving,E02003026,E02003018,9,1992.2885121682948,79.6915404867318
bristol,bristol,driving,E02003026,E02003019,47,4280.995686166262,171.23982744665048
bristol,bristol,passenger,E02003026,E02003019,1,4280.995686166262,171.23982744665048
bristol,bristol,driving,E02003026,E02003020,29,1455.7234391240504,58.22893756496202
bristol,bristol,passenger,E02003026,E02003020,3,1455.7234391240504,58.22893756496202
bristol,bristol,driving,E02003026,E02003021,8,4359.740999318575,174.389639972743
bristol,bristol,driving,E02003026,E02003022,7,2636.4375816723855,105.45750326689542
bristol,bristol,driving,E02003026,E02003024,14,9024.207649185728,360.9683059674291
bristol,bristol,driving,E02003026,E02003025,13,5448.05117331985,217.922046932794
bristol,bristol,driving,E02003026,E02003026,44,0.0,0.0
bristol,bristol,passenger,E02003026,E02003026,9,0.0,0.0
bristol,bristol,driving,E02003026,E02003027,19,3724.171491903057,148.96685967612228
bristol,bristol,passenger,E02003026,E02003027,1,3724.171491903057,148.96685967612228
bristol,bristol,driving,E02003026,E02003028,39,2015.982938862796,80.63931755451183
bristol,bristol,passenger,E02003026,E02003028,5,2015.982938862796,80.63931755451183
bristol,bristol,driving,E02003026,E02003031,32,3594.277611569983,143.77110446279931
bristol,bristol,passenger,E02003026,E02003031,2,3594.277611569983,143.77110446279931
bristol,bristol,driving,E02003026,E02003032,8,8819.754533343403,352.7901813337361
bristol,bristol,driving,E02003026,E02003033,35,2809.6690561390733,112.38676224556293
bristol,bristol,passenger,E02003026,E02003033,2,2809.6690561390733,112.38676224556293
bristol,bristol,driving,E02003026,E02003034,29,4548.8456114446635,181.95382445778654
bristol,bristol,passenger,E02003026,E02003034,4,4548.8456114446635,181.95382445778654
bristol,bristol,driving,E02003026,E02003036,28,3841.5578389737816,153.66231355895127
bristol,bristol,passenger,E02003026,E02003036,2,3841.5578389737816,153.66231355895127
bristol,bristol,driving,E02003026,E02003037,59,2756.1900579408552,110.2476023176342
bristol,bristol,passenger,E02003026,E02003037,5,2756.1900579408552,110.2476023176342
bristol,bristol,driving,E02003026,E02003040,6,7075.190730171567,283.0076292068627
bristol,bristol,driving,E02003026,E02003041,76,3318.4556535141237,132.73822614056496
bristol,bristol,passenger,E02003026,E02003041,9,3318.4556535141237,132.73822614056496
bristol,bristol,driving,E02003026,E02003043,272,4335.49228817075,173.41969152682998
bristol,bristol,passenger,E02003026,E02003043,43,4335.49228817075,173.41969152682998
bristol,bristol,driving,E02003026,E02003046,8,8253.473583264138,330.13894333056555
bristol,bristol,driving,E02003026,E02003047,22,5281.459043110176,211.25836172440705
bristol,bristol,driving,E02003026,E02003049,6,9243.84987726177,369.75399509047077
bristol,bristol,driving,E02003026,E02003050,23,6191.106706117646,247.64426824470584
bristol,bristol,passenger,E02003026,E02003050,2,6191.106706117646,247.64426824470584
bristol,bristol,driving,E02003026,E02003052,11,6001.781937516485,240.07127750065942
bristol,bristol,passenger,E02003026,E02003052,1,6001.781937516485,240.07127750065942
bristol,bristol,driving,E02003026,E02003053,7,8111.877899432981,324.47511597731926
bristol,bristol,driving,E02003026,E02003054,6,9052.22721292801,362.0890885171204
bristol,bristol,driving,E02003026,E02003057,13,7644.077591992943,305.7631036797177
bristol,bristol,passenger,E02003026,E02003057,1,7644.077591992943,305.7631036797177
bristol,bristol,driving,E02003026,E02003058,7,9589.14080754439,383.5656323017756
bristol,bristol,driving,E02003026,E02003059,6,8628.760041477593,345.15040165910375
bristol,bristol,driving,E02003026,E02003063,6,11065.412251553267,442.6164900621307
bristol,bristol,driving,E02003026,E02003064,6,10424.540692773271,416.98162771093087
bristol,bristol,passenger,E02003026,E02003064,1,10424.540692773271,416.98162771093087
bristol,other,driving,E02003026,E02003066,10,13785.74329132241,551.4297316528964
bristol,other,driving,E02003026,E02003067,9,10633.212771446051,425.32851085784205
bristol,other,passenger,E02003026,E02003067,1,10633.212771446051,425.32851085784205
bristol,other,driving,E02003026,E02003068,25,4477.464174925722,179.09856699702885
bristol,other,driving,E02003026,E02003070,9,7302.374784792268,292.0949913916907
bristol,other,driving,E02003026,E02003076,5,19879.67440943191,795.1869763772764
bristol,other,driving,E02003026,E02003077,13,14545.270561952586,581.8108224781034
bristol,weston-super-mare,driving,E02003026,E02003084,6,33206.963894081266,1328.2785557632506
bristol,weston-super-mare,driving,E02003026,E02003089,9,34691.552698956875,1387.662107958275
bristol,other,driving,E02003026,E02003090,6,20471.00007648394,818.8400030593575
bristol,other,driving,E02003026,E02003091,6,19470.73181932019,778.8292727728076
bristol,other,passenger,E02003026,E02003091,1,19470.73181932019,778.8292727728076
bristol,other,driving,E02003026,E02003093,8,16511.807632365108,660.4723052946043
bristol,other,driving,E02003026,E02003094,35,9845.815330316598,393.83261321266394
bristol,other,passenger,E02003026,E02003094,2,9845.815330316598,393.83261321266394
bristol,other,driving,E02003026,E02003098,21,10472.927464415254,418.91709857661016
bristol,other,driving,E02003026,E02003100,43,8445.037121575315,337.8014848630126
bristol,other,driving,E02003026,E02003105,5,12278.841687486338,491.1536674994535
bristol,other,passenger,E02003026,E02003105,1,12278.841687486338,491.1536674994535
bristol,other,driving,E02003026,E02003106,104,8623.984576784735,344.95938307138937
bristol,other,passenger,E02003026,E02003106,1,8623.984576784735,344.95938307138937
bristol,other,driving,E02003026,E02003107,23,6414.3564736052895,256.5742589442116
bristol,other,driving,E02003026,E02003108,14,14837.101693036244,593.4840677214497
bristol,other,driving,E02003026,E02003233,5,67478.33283683559,2699.1333134734236
bristol,other,driving,E02003026,E02004642,7,60702.816815170605,2428.112672606824
