bridgwater,weston-super-mare,0.0,31.983333333333338,0,10,10
bridgwater,taunton,0.0,27.866666666666667,0,16,16
bridgwater,other,0.0,23.15,0,15,15
bridgwater,taunton,0.0,31.266666666666666,0,29,29
bridgwater,wellington,0.0,31.45,0,17,17
bridgwater,other,0.0,39.15,0,4,4
bridgwater,taunton,0.0,24.683333333333334,0,7,7
bridgwater,weston-super-mare,0.0,32.6,0,8,8
bridgwater,other,0.0,50.63333333333333,0,3,3
bridgwater,other,0.0,45.166666666666664,0,4,4
bridgwater,other,0.0,37.05,0,6,6
bridgwater,bristol,0.0,42.75,0,6,6
bridgwater,taunton,0.0,29.65,0,15,15
bridgwater,wellington,0.0,30.633333333333336,0,3,3
bridgwater,other,0.0,25.516666666666666,0,3,3
bridgwater,other,0.0,49.65,0,2,2
bridgwater,other,0.0,27.666666666666668,0,2,2
bridgwater,other,0.0,28.783333333333335,0,3,3
bridgwater,other,0.0,39.61666666666667,0,4,4
bridgwater,bristol,0.0,51.63333333333333,0,3,3
bridgwater,other,0.0,52.53333333333334,0,7,7
bridgwater,weston-super-mare,0.0,31.199999999999996,0,13,13
bridgwater,other,0.0,42.2,0,7,7
bridgwater,other,0.0,26.716666666666665,0,15,15
bridgwater,other,0.0,52.78333333333333,0,1,1
bridgwater,other,0.0,38.88333333333333,0,8,8
bridgwater,other,0.0,42.4,0,5,5
bridgwater,other,0.0,31.633333333333333,0,9,9
bridgwater,other,0.0,62.48333333333333,0,6,6
bridgwater,other,0.0,38.65,0,6,6
bridgwater,other,0.0,24.15,0,17,17
bridgwater,other,0.0,50.9,0,3,3
bridgwater,other,0.0,59.083333333333336,0,2,2
bridgwater,other,0.0,52.65,0,8,8
bridgwater,other,0.0,55.483333333333334,0,4,4
bridgwater,other,0.0,30.53333333333334,0,5,5
bridgwater,other,0.0,52.583333333333336,0,7,7
bridgwater,bristol,0.0,50.233333333333334,0,5,5
bridgwater,other,0.0,49.1,0,3,3
bridgwater,other,0.0,56.13333333333333,0,2,2
bridgwater,other,0.0,43.61666666666667,0,4,4
bridgwater,other,0.0,48.983333333333334,0,1,1
bristol,bristol,19.95,5.55,5,30,35
bristol,bristol,23.083333333333332,10.116666666666667,4,47,51
bristol,bristol,16.533333333333335,5.75,10,254,264
bristol,bristol,23.033333333333335,12.016666666666667,10,33,43
bristol,bristol,14.983333333333333,9.5,13,19,32
bristol,bristol,12.366666666666667,5.266666666666667,15,53,68
bristol,bristol,21.8,11.233333333333333,9,50,59
bristol,bristol,13.583333333333334,5.7,1,53,54
bristol,bristol,19.4,10.05,6,41,47
bristol,bristol,21.316666666666666,5.429296875,15,128,143
bristol,bristol,19.383333333333333,4.45,6,79,85
bristol,bristol,41.31666666666667,12.116666666666667,4,17,21
bristol,bristol,15.35,5.669172932330827,16,266,282
bristol,bristol,25.066666666666666,9.516666666666667,5,17,22
bristol,bristol,25.883333333333333,8.083333333333334,2,17,19
bristol,bristol,10.483333333333333,4.833333333333333,3,49,52
bristol,bristol,31.41666666666667,7.116666666666665,11,40,51
bristol,bristol,25.566666666666666,9.15,1,13,14
bristol,bristol,33.46666666666667,10.4320987654321,2,27,29
bristol,bristol,25.683333333333334,13.95,7,29,36
bristol,bristol,12.366666666666667,5.033333333333333,9,55,64
bristol,bristol,23.9,10.7,11,21,32
bristol,bristol,22.533333333333335,9.183333333333334,3,19,22
bristol,bristol,14.616666666666667,4.616666666666666,11,76,87
bristol,bristol,17.85,5.3500000000000005,8,71,79
bristol,bristol,19.066666666666666,7.5,9,51,60
bristol,bristol,27.850000000000005,10.233333333333333,3,32,35
bristol,bristol,29.62916666666667,15.716666666666667,8,14,22
bristol,bristol,55.61666666666666,16.8,10,42,52
bristol,bristol,26.91666666666667,15.666666666666664,11,35,46
bristol,bristol,16.333333333333332,4.666666666666667,29,143,172
bristol,bristol,17.5,11.25,1,21,22
bristol,bristol,16.933333333333334,6.2,17,75,92
bristol,bristol,23.766666666666666,10.608641975308643,6,135,141
bristol,bristol,13.65,7.3,9,46,55
bristol,bristol,33.1,7.433333333333334,1,13,14
bristol,bristol,19.833333333333332,5.849999999999999,2,24,26
bristol,bristol,32.05,10.416666666666664,4,25,29
bristol,bristol,46.43333333333333,16.383333333333333,3,20,23
bristol,bristol,23.733333333333334,10.1,2,16,18
bristol,bristol,13.716666666666665,9.033333333333333,5,16,21
bristol,bristol,15.1,5.783333333333333,3,28,31
bristol,bristol,36.6,11.683333333333334,6,72,78
bristol,bristol,42.6,10.116666666666667,1,16,17
bristol,bristol,34.71666666666667,11.766666666666667,6,17,23
bristol,bristol,16.083333333333332,6.433333333333334,3,11,14
bristol,bristol,35.31666666666667,14.816666666666666,9,9,18
bristol,bristol,52.55,11.166666666666666,8,45,53
bristol,bristol,23.766666666666666,11.066666666666666,6,31,37
bristol,bristol,44.983333333333334,12.9,1,29,30
bristol,bristol,14.283333333333333,5.616666666666666,4,45,49
bristol,bristol,17.583333333333332,7.6,3,32,35
bristol,bristol,24.633333333333336,10.85,3,28,31
bristol,bristol,16.05,8.6,6,114,120
bristol,bristol,39.833333333333336,12.016666666666667,7,9,16
bristol,bristol,23.0,8.25,22,126,148
bristol,bristol,30.883333333333333,6.883333333333335,1,20,21
bristol,bristol,21.833333333333332,10.616666666666667,14,23,37
bristol,bristol,49.766666666666666,9.95,1,25,26
bristol,bristol,45.06666666666667,12.916666666666666,9,17,26
bristol,bristol,51.1,10.383333333333333,1,11,12
bristol,bristol,33.13333333333333,12.573333333333334,9,95,104
bristol,bristol,30.43333333333333,13.583333333333334,5,33,38
bristol,bristol,39.85,8.066666666666666,2,24,26
bristol,bristol,37.416666666666664,12.416666666666666,1,9,10
bristol,bristol,25.55,13.233333333333333,2,8,10
bristol,bristol,25.433333333333334,11.383333333333333,5,22,27
bristol,bristol,17.833333333333332,5.216666666666667,1,19,20
bristol,bristol,32.5,12.616666666666665,2,14,16
bristol,bristol,39.233333333333334,17.171895424836602,1,51,52
bristol,bristol,22.0,5.650000000000001,2,18,20
bristol,bristol,31.483333333333334,9.583333333333334,1,12,13
bristol,bristol,35.0,13.766666666666667,2,15,17
bristol,bristol,13.6,7.183333333333334,1,24,25
bristol,bristol,8.95,4.283333333333333,5,28,33
bristol,bristol,28.016666666666666,13.316666666666666,13,18,31
bristol,bristol,52.4,16.616666666666667,3,24,27
bristol,bristol,52.916666666666664,17.316666666666666,1,27,28
bristol,bristol,27.816666666666666,9.583333333333334,3,16,19
bristol,bristol,25.55,16.482716049382717,1,27,28
bristol,bristol,23.016666666666666,8.666666666666666,3,15,18
bristol,bristol,42.46666666666667,6.066666666666666,4,17,21
bristol,bristol,49.8,16.183333333333334,1,43,44
bristol,bristol,66.08333333333333,16.0,1,24,25
bristol,other,91.81666666666666,43.98333333333333,2,3,5
bristol,bristol,15.609722222222222,7.9037037037037035,84,135,219
bristol,bristol,21.46212121212121,32.55402298850575,11,29,40
bristol,other,81.75,6.266666666666667,2,3,5
bristol,other,75.21666666666667,12.916666666666666,2,1,3
bristol,bristol,20.946031746031746,34.020430107526884,21,31,52
bristol,other,122.93333333333334,0.0,1,0,1
bristol,other,106.9,0.0,2,0,2
bristol,bristol,34.03333333333333,8.183333333333334,2,35,37
bristol,bristol,40.705555555555556,22.033333333333335,3,8,11
bristol,bristol,50.61521739130434,11.918970189701898,161,123,284
bristol,other,93.33333333333333,45.983333333333334,4,7,11
bristol,bristol,38.36036036036036,10.178048780487805,74,205,279
bristol,bristol,45.1,16.816666666666666,3,6,9
bristol,bristol,65.25256410256411,32.82694444444444,13,60,73
bristol,other,100.5,10.133333333333333,5,1,6
bristol,other,100.36666666666666,0.0,1,0,1
bristol,other,136.18333333333334,0.0,1,1,2
bristol,other,86.8,40.68333333333333,4,2,6
bristol,bristol,33.502941176470586,15.476190476190478,68,56,124
bristol,bristol,28.623958333333334,25.869182389937105,32,53,85
bristol,bristol,16.98551912568306,7.201884057971016,61,230,291
bristol,other,108.23333333333333,10.583333333333334,3,4,7
bristol,bristol,33.4425,17.633333333333333,40,72,112
bristol,other,95.08333333333333,37.96666666666667,2,5,7
bristol,other,93.53333333333333,0.0,1,0,1
bristol,other,88.38333333333334,0.0,1,0,1
bristol,other,113.61666666666666,0.0,3,0,3
bristol,other,92.91666666666667,35.95,6,6,12
bristol,bristol,38.190000000000005,26.069291338582676,45,127,172
bristol,bristol,27.20357142857143,9.811428571428571,84,280,364
bristol,other,71.38333333333334,0.0,2,11,13
bristol,other,119.09999999999998,6.866666666666666,3,1,4
bristol,bristol,36.56666666666666,24.0,4,14,18
bristol,other,79.91111111111111,43.53333333333333,3,3,6
bristol,bristol,22.9,10.75,9,15,24
bristol,other,129.46666666666667,4.583333333333333,1,5,6
bristol,bristol,19.49206349206349,7.502884615384616,63,104,167
bristol,bristol,34.733333333333334,11.85,1,11,12
bristol,bristol,17.09830508474576,19.411622807017544,118,152,270
bristol,bristol,29.220967741935482,23.703488372093023,31,86,117
bristol,bristol,42.545833333333334,21.238235294117647,36,85,121
bristol,bristol,26.956038647342996,23.498507462686568,69,67,136
bristol,bristol,29.977777777777778,26.783333333333335,9,32,41
bristol,other,93.1,39.31666666666667,22,13,35
bristol,other,79.96666666666667,33.833333333333336,2,7,9
bristol,other,81.33333333333333,9.583333333333334,2,4,6
bristol,other,91.73333333333333,0.0,2,0,2
bristol,bristol,1.6017142857142859,13.437956204379562,175,274,449
bristol,other,96.53333333333333,0.0,1,0,1
bristol,other,88.46666666666667,7.233333333333333,1,3,4
bristol,bristol,20.533333333333335,5.433333333333334,2,44,46
bristol,bristol,17.09088319088319,0.0,117,192,309
bristol,bristol,28.0937106918239,14.006557377049182,106,183,289
bristol,other,73.05277777777779,42.36666666666667,12,15,27
bristol,bristol,31.160000000000004,26.518103448275863,5,58,63
bristol,other,72.08333333333333,5.833333333333333,9,15,24
bristol,other,81.51666666666667,4.966666666666667,4,5,9
bristol,bristol,8.982051282051282,21.447348484848483,52,88,140
bristol,other,70.41666666666667,38.46666666666667,12,10,22
bristol,other,97.23333333333333,0.0,6,0,6
bristol,bristol,18.96622807017544,15.91412429378531,76,118,194
bristol,bristol,27.057692307692307,7.566666666666666,13,16,29
bristol,bristol,30.42285353535354,8.801020408163266,132,147,279
bristol,other,30.65,7.633333333333334,1,4,5
bristol,other,33.93333333333333,0.0,1,0,1
bristol,other,68.38333333333334,0.0,1,0,1
bristol,bristol,16.485714285714288,42.333333333333336,7,29,36
bristol,other,28.22435897435897,11.529323308270678,13,133,146
bristol,bristol,35.693333333333335,41.0,5,15,20
bristol,bristol,57.33166666666666,8.816666666666666,10,35,45
bristol,other,15.221052631578948,14.990049751243781,38,134,172
bristol,other,31.562500000000004,7.760244648318042,4,109,113
bristol,other,19.45,10.7,2,4,6
bristol,other,25.07283950617284,41.671875,27,64,91
bristol,bristol,45.1,43.05,1,76,77
bristol,other,81.51666666666667,0.0,1,0,1
bristol,other,93.33333333333333,5.766666666666667,2,6,8
bristol,bristol,22.475,19.542857142857144,2,21,23
bristol,other,82.96666666666667,5.5,3,4,7
bristol,other,92.91666666666667,8.1,1,1,2
bristol,other,28.916666666666668,12.016666666666667,1,2,3
bristol,other,20.533333333333335,14.4,1,6,7
bristol,bristol,24.708333333333332,42.9,8,54,62
bristol,other,29.70133333333333,23.78390804597701,25,145,170
bristol,bristol,38.67777777777778,15.781818181818183,9,22,31
bristol,bristol,47.333333333333336,5.833333333333333,3,18,21
bristol,other,95.08333333333333,6.2,2,1,3
bristol,other,72.08333333333333,0.0,2,0,2
bristol,other,33.1,14.0,2,3,5
bristol,other,83.66666666666667,7.45,4,4,8
bristol,other,25.39191919191919,43.21097046413502,33,79,112
bristol,other,21.283050847457623,15.870577281191807,59,179,238
bristol,other,93.1,9.216666666666667,1,4,5
bristol,bristol,0.0,17.983333333333334,7,40,47
bristol,bristol,0.0,6.237394247038917,85,197,282
bristol,bristol,0.0,18.8,4,35,39
bristol,bristol,0.0,48.71666666666667,2,16,18
bristol,bristol,0.0,33.97777777777778,3,12,15
bristol,bristol,0.0,0.0,24,2,26
bristol,bristol,12.866666666666667,13.233333333333333,2,14,16
bristol,bristol,25.066666666666666,5.8,1,6,7
bristol,bristol,15.283333333333333,11.25,1,7,8
bristol,bristol,19.4,9.5,84,77,161
bristol,bristol,14.983333333333333,19.316666666666666,9,7,16
bristol,bristol,17.083333333333332,0.0,18,0,18
bristol,bristol,12.366666666666667,0.0,18,3,21
bristol,bristol,15.35,15.458333333333334,6,16,22
bristol,bristol,23.083333333333332,46.25,2,37,39
bristol,bristol,19.066666666666666,11.016666666666667,5,7,12
bristol,bristol,10.483333333333333,45.083333333333336,4,16,20
bristol,bristol,34.71666666666667,0.0,14,1,15
bristol,bristol,26.916666666666668,46.733333333333334,2,19,21
bristol,bristol,25.883333333333336,15.35,6,14,20
bristol,other,46.43333333333333,35.65907172995781,61,158,219
bristol,other,23.9,39.65,7,40,47
bristol,bristol,23.033333333333335,20.216666666666665,3,17,20
